"emp_no","last_name","first_name","sex","salary"
289629,"Biran","Ulf","M",45119
289632,"Figueira","Krisda","M",59746
289635,"Orlowska","Paraskevi","M",48202
289666,"Yurek","Remko","M",40000
289678,"Edelhoff","Kersti","M",51535
289684,"Junet","Tze","F",40000
289692,"Muniz","Ekawit","M",75059
289704,"Bouloucos","Alair","M",86269
289705,"Mayerwieser","Jenwei","F",53461
289708,"Brendel","Kazuyasu","F",47837
289714,"Krybus","Otilia","M",60809
289717,"Awdeh","Supot","M",44421
289718,"Fortenbacher","Guttorm","M",49233
289726,"Azuma","Kristof","M",50090
289737,"Emmerich","Mechthild","M",60969
289744,"Ramsak","Aruna","M",52942
289747,"Casperson","Alagu","F",66466
289752,"Pepe","Eben","F",72806
289757,"Lunt","Boriana","F",60326
289764,"Luef","Junichi","M",68346
289765,"Anandan","Kensei","F",67710
289787,"Itschner","Xiping","F",54487
289789,"Viele","Berthier","F",50437
289805,"Koblick","Tomoyuki","F",62063
289810,"Delgrossi","Arlette","F",40000
289812,"Krychniak","Valeri","M",40000
289827,"Thisen","Hailing","M",40000
289832,"Lagarias","Youngkon","M",40000
289835,"Kavvadias","Shaz","M",56631
289858,"Shumilov","Aiichiro","F",61023
289865,"Hofman","Doohun","M",82079
289876,"Rabejac","Mary","M",45585
289881,"Weisert","Gregory","M",54173
289885,"Kaminger","Berni","M",47928
289896,"Lanphier","Elrique","M",40000
289900,"Hanabata","Nalini","F",40000
289903,"Narahari","Radhika","F",52641
289910,"Mersereau","Surveyors","F",54654
289912,"Passafiume","Roselyn","M",40000
289922,"Nastansky","Nakhoon","M",40000
289926,"Schmiedel","Dante","F",49432
289927,"Siprelle","Muneo","F",74578
289931,"Jansch","Maja","M",42168
289933,"Walstra","Danae","F",40000
289952,"Paciorek","Rosalyn","F",40000
289958,"Ranta","Marie","M",40000
289959,"Gecsel","Naftali","F",56116
289963,"Bondorf","Kwee","F",88908
289978,"Birta","Theron","M",67933
289989,"Strehl","Xuejia","F",51238
289990,"Poehlman","Sorina","M",55915
290006,"Bennis","Jamaludin","M",60153
290010,"Lodder","Fox","M",105995
290016,"Hettesheimer","Jenwei","M",40000
290022,"Coullard","Aris","F",56395
290028,"Verhaegen","Danny","F",55166
290034,"Erman","Mohammad","M",40000
290036,"Schrooten","Lansing","F",40000
290037,"Shiratori","Xiaobin","M",46360
290041,"Validov","Paraskevi","M",45354
290042,"Vingron","Jinya","M",40000
290051,"Emden","Tremaine","F",45911
290062,"Morrow","Godehard","M",66211
290063,"Roohalamini","Goncalo","M",50927
290067,"Ciolek","JiYoung","F",83080
290069,"Yoshimura","Guenter","M",49716
290073,"Schiper","Valeska","M",44271
290076,"Roohalamini","Rosine","F",47568
290095,"Homond","Theirry","M",80365
290104,"Suessmith","Lijie","M",40000
290112,"Peir","Dmitry","F",54666
290121,"Lieblein","Ingemar","F",40000
290123,"Krohm","Fei","F",40000
290132,"Binkley","Holgard","M",45062
290138,"Desikan","Flemming","F",60472
290158,"Dredge","Irena","F",47017
290163,"Facello","Huiqun","M",44364
290166,"Genther","Shounak","M",40000
290167,"Schicker","Gian","M",42251
290168,"Cairo","Hirochika","F",47835
290172,"Chimia","Shahaf","M",77835
290177,"Bahi","Pranas","F",40000
290184,"Luck","Geoffry","F",41375
290202,"Flowers","Nevin","M",55543
290213,"Coors","Remco","M",57374
290224,"Schoegge","Chinhyun","M",47132
290242,"Riefers","Sampalli","F",53299
290263,"Asrin","Anneli","M",40000
290264,"Koprowski","Weidon","M",40000
290266,"Ecklund","Genki","M",40000
290267,"Pepe","Jaewoo","M",40000
290269,"Mapelli","Sanjit","M",86337
290271,"Luce","Chinya","F",43150
290276,"Walston","Adas","M",49141
290285,"Rattan","Navin","M",40000
290289,"Paludetto","Mani","F",40000
290290,"Trumbly","Amalendu","M",94272
290296,"Malinowski","Gennadi","M",41749
290297,"Felder","Candida","M",49655
290303,"Christianini","Manu","F",40000
290310,"Berztiss","Dmitry","M",60857
290313,"Busillo","Vesna","F",48189
290314,"Lemarechal","Geoffrey","F",40000
290319,"Malinowski","Nalini","M",62482
290332,"Gluchowski","Evgueni","F",40000
290342,"Wuwongse","Tzvetan","M",40000
290346,"Kaiserswerth","Bokyung","F",74449
290359,"Middleton","Jaideep","F",40000
290361,"Chenoweth","Satoru","F",58769
290364,"Wilfing","Mads","F",74813
290368,"Pashtan","Yechezkel","M",67538
290373,"Veevers","Sushant","F",56564
290380,"Honiden","Toshiko","F",52979
290384,"Guerreiro","Tse","M",61680
290386,"Munch","Yuguang","M",62137
290395,"Percebois","Janalee","F",57331
290398,"Zyda","Rimon","M",44645
290436,"Karlin","Chenxi","F",74258
290443,"Schoegge","Ger","M",83594
290447,"Businaro","Maya","F",55400
290467,"Poulakidas","Shaowen","M",47812
290475,"Zaiane","Randi","M",40000
290480,"Eppinger","Kwangsub","M",40000
290484,"Montemayor","Aria","M",40000
290485,"Limongiello","Feiyu","M",56598
290487,"Carrere","Hitofumi","M",63199
290488,"Baek","Parto","M",73921
290512,"Karcich","Lalit","M",40000
290522,"Karnin","Isamu","M",40000
290526,"Akazan","Premal","M",53573
290529,"Crelier","Bezalel","F",40000
290537,"Erbe","Mabo","F",77461
290550,"Schwaller","Shuichi","M",84441
290551,"Feldhoffer","Avishai","M",40000
290557,"Ranum","Abdelkader","M",62098
290578,"Radhakrishnan","Ronghao","M",48221
290595,"Rosenbaum","Baziley","M",41324
290603,"Picht","Karlis","M",47460
290619,"Peris","Kayoko","M",80187
290621,"Peek","Masoud","F",51673
290636,"Tokunaga","Elvis","F",73854
290637,"Karner","Marsal","M",44721
290677,"Katiyar","Amalendu","F",40000
290679,"Munoz","Kristine","M",63991
290692,"Gien","Fabrizio","F",47993
290701,"Wursthorn","Behnaam","F",61108
290704,"Keirsey","Eirik","M",40000
290711,"Muhlberg","Christfried","M",55884
290717,"Stenning","Fei","M",61000
290718,"Godskesen","Sajjan","F",51770
290725,"Raczkowsky","Pascal","M",42899
290726,"Hooghiemstra","Bartek","M",50426
290732,"Usery","Shen","M",66889
290754,"Merle","Mizuhito","F",40000
290765,"Farris","Yoshimitsu","F",40000
290767,"Kawashimo","Guiseppe","F",40000
290787,"Heusch","Srinidhi","M",53631
290804,"Ruemmler","Masali","M",40000
290823,"Baalen","Hideyuki","M",52901
290828,"Munro","Mary","M",40000
290834,"Bernick","Yonghong","M",43846
290840,"Lovengreen","Morris","F",40201
290848,"Mayerwieser","Feipei","M",54464
290854,"Skrikant","Goa","F",40000
290858,"Ferriere","Khatoun","M",61894
290863,"Soicher","Ravishankar","M",67934
290881,"Schlumberger","Salvador","F",40000
290886,"Baaz","Haldun","M",40264
290887,"Gulak","Leaf","F",40000
290898,"Schapire","Goh","M",66662
290901,"Thombley","Fumitaka","F",49876
290902,"Hockney","Kankanahalli","M",58818
290905,"Andreotta","Nechama","M",40000
290913,"Lieberherr","Tse","M",62172
290915,"Clemencon","Foong","M",40000
290919,"Farris","Kish","M",49466
290926,"Hertweck","Kien","F",40985
290934,"Shimshoni","Rosella","F",40000
290948,"Anandan","Zorica","M",56889
290959,"Fujisawa","Ziyad","F",51228
290963,"Bultermann","Kristina","M",61022
290975,"Shumilov","Sadegh","F",40969
290996,"Tsukuda","Theron","M",47097
290999,"Tiemann","Tommaso","M",81611
291005,"Wilfing","Carrsten","M",74608
291022,"Kaiser","Kayoko","M",47233
291024,"Garnick","Sachem","F",40000
291035,"Pagter","Munehiro","M",48033
291052,"Gargeya","Mark","F",40000
291069,"Marshall","Kien","M",52795
291081,"Yemenis","Brendon","F",43646
291087,"Waschkowski","Josyula","M",40000
291096,"Pettis","Sachin","M",40000
291105,"Birge","Karlis","M",40000
291108,"Bade","Jeong","M",59399
291113,"Parfitt","Hailing","F",40613
291138,"Rosis","Mohan","M",40000
291145,"Simmen","Martine","F",46287
291148,"Kusakari","Ger","M",53858
291152,"Garnier","Qiwen","M",40000
291167,"Skrikant","Dipankar","M",40000
291170,"Granlund","Kwangsub","M",45911
291177,"Rosiles","Zhongwei","M",43953
291178,"Farrel","Basant","F",54194
291182,"Lortz","Magy","F",44887
291186,"Marquardt","Jouko","M",66216
291190,"Rehfuss","Ramya","M",40000
291200,"Brattka","Aimee","M",44594
291206,"Brlek","Lansing","F",40000
291213,"Marciano","Vishv","M",40000
291218,"Lunt","Geraldo","F",57510
291222,"Mellouli","Stafford","F",49334
291226,"Lieblein","Alois","F",59159
291231,"Jiang","Breannda","F",79338
291236,"Vernadat","Yucel","F",53497
291239,"Trumbly","Abdulah","M",53640
291266,"Wixon","Mads","F",40794
291269,"Thibadeau","Marie","M",51163
291271,"Gewali","Joydip","M",61418
291273,"Calkin","Nidapan","M",51222
291283,"Reutenauer","Lobel","F",40000
291292,"Senzako","Tadahiro","F",40000
291303,"Litzkow","Pasqua","F",60214
291304,"Bernardinello","Kamakshi","M",40000
291323,"Maksimenko","Ghassan","M",74569
291330,"Ligten","Mona","M",56724
291343,"Grabner","Goo","M",66512
291356,"Anger","Hironoby","M",75354
291371,"Puppo","Hercules","F",68925
291374,"Perin","Masako","M",40000
291379,"Anick","Jianhua","F",68192
291381,"Crabtree","Renee","F",40000
291383,"Swick","Zeydy","M",49031
291391,"Minakawa","Abdelwaheb","M",45017
291397,"Talmor","Soenke","M",40000
291421,"Carrere","Eirik","M",77974
291423,"Polajnar","Seshu","M",49643
291431,"Shumilov","Jaideep","M",40000
291437,"Sluis","Tremaine","F",40000
291442,"Riesenhuber","Claude","M",41567
291443,"Morrow","Yuqun","F",58265
291444,"Angel","Shuichi","F",40000
291445,"Reinhard","Barna","M",83324
291461,"Whittlesey","Oddvar","M",40000
291467,"Bisiani","Jianwen","M",48233
291469,"Azevdeo","Suvo","F",50887
291478,"Kisuki","Jamaludin","M",47062
291496,"Plumb","Karoline","M",40000
291498,"Pettis","Jeane","F",56929
291501,"Delgrande","Fumitaka","M",64477
291508,"Baaleh","Fumiya","M",94430
291509,"Kulisch","Mayumi","M",68152
291530,"Luit","Xiaobin","M",65902
291539,"Pappas","Randi","M",60006
291544,"Simkin","Tonia","M",46330
291555,"Sudbeck","Oscal","M",49394
291557,"Sethi","Tomokazu","M",51492
291562,"Junet","Hailing","M",40000
291563,"Hennebert","Sampalli","M",58520
291572,"Bellmore","Quingbo","M",40000
291593,"Scallan","Irena","F",63067
291606,"Claffy","Kensyu","M",83097
291612,"Gomatam","Siamak","M",40000
291629,"Soicher","Morris","F",81279
291630,"Vesel","Munir","F",52705
291644,"Mahnke","Odysseas","M",64113
291663,"Lortz","Mansur","M",57827
291664,"Genther","Slavian","M",75220
291666,"Hofman","Hironoby","M",40000
291668,"Birdsall","Sorina","F",40000
291674,"Pauthner","Makato","M",49487
291687,"Rosca","Soenke","M",54662
291691,"Conia","Khedija","F",40000
291694,"Boissier","Ebru","M",87608
291695,"Onuegbe","Ashish","F",40000
291697,"Cairo","Arumugam","F",71006
291700,"Turnbull","Navid","M",40000
291702,"Radwan","Soenke","M",54854
291706,"Giveon","Mototsugu","M",66677
291713,"Wynblatt","Yishai","M",43746
291722,"Hardjono","Shuzo","M",56102
291732,"Schade","Lihong","M",61457
291750,"Peltason","Mack","M",40000
291751,"Schreiter","Zejun","F",40000
291757,"Pellegrinelli","Ishfaq","M",60841
291759,"Grospietsch","Yuping","F",46500
291765,"Beutelspacher","Jeane","F",40000
291785,"Kawashima","Arch","M",73092
291791,"Bolotov","Rosalyn","F",57773
291800,"Strandh","Michaela","M",42079
291805,"Munke","Hyuncheol","F",67835
291821,"Benzaken","Shay","F",50220
291830,"Coors","Yuchang","F",40000
291836,"Falby","Mitchel","M",40000
291843,"Azumi","Kamran","M",51906
291854,"Morris","Boutros","M",51840
291861,"Worfolk","Ramya","F",57169
291862,"Guting","Mahendra","M",40000
291877,"Fetvedt","Zdislav","M",40000
291879,"Mundy","Jacopo","F",52864
291881,"Eastman","Chrisa","F",40000
291882,"Tiemann","Junichi","M",40000
291892,"Nollmann","Babette","F",84603
291893,"Pokrovskii","Sampalli","F",40000
291920,"Chvatal","Marsha","F",55601
291921,"Pell","Mohit","M",40000
291940,"Tiemann","Shakhar","M",68811
291943,"Quittner","Fumiko","M",54359
291949,"Merle","Marek","M",40000
291967,"Barriga","Guenter","M",56407
291970,"Aumann","Pramod","M",83939
291975,"Gubsky","Divier","F",53898
291984,"Bade","Barton","F",56191
291995,"Nicolson","Yishai","M",70261
292011,"Klassen","Christoph","M",40000
292013,"Onuegbe","Yolla","F",71920
292022,"Barvinok","Hironoby","M",41827
292027,"Koprowski","Xiping","M",49605
292058,"Morrow","Maris","M",42391
292066,"Cronin","Tadanori","M",83160
292068,"DiGiano","Fumino","F",45647
292075,"Nations","Masaki","M",40000
292081,"Conta","Sahrah","M",68688
292083,"McFarlan","Kayoko","F",58292
292086,"Merks","Conrado","M",40000
292090,"Schoegge","Pascal","M",75783
292096,"Swick","Florina","F",40000
292097,"Conti","Moon","M",40000
292123,"Buchter","Souichi","M",59140
292125,"Rehfuss","Genevieve","M",40000
292126,"Panangaden","Masanao","M",61412
292129,"Plumb","Leen","M",50357
292139,"Schwaller","Masaki","M",50404
292152,"Picht","Shimshon","F",40000
292153,"Kowalchuk","Guenter","M",91835
292154,"Hellwagner","Masanao","M",46983
292161,"Munch","Rasiah","M",49660
292173,"Preusig","Volkmar","F",95687
292176,"Babb","Mabhin","F",55463
292178,"Vitiello","Valter","M",40000
292182,"Vecchi","Lene","M",86584
292186,"Jayawardene","Vatsa","M",43974
292193,"Demian","Satosi","M",83974
292195,"Ladret","Tamiya","M",47227
292208,"Harbusch","Perry","M",40000
292213,"Openshaw","Uri","M",43753
292234,"Negoita","Kasturi","M",40000
292254,"Lindqvist","Hiroyasu","F",40000
292265,"Gruenwald","Yechiam","M",77055
292274,"Sinitsyn","Eckart","M",40000
292275,"Karunanithi","Manohar","M",40000
292279,"Llado","Berry","M",82506
292299,"Luck","Uri","M",64804
292302,"Servieres","Morrie","M",53168
292319,"Majewski","Basim","F",52301
292327,"Milicic","Beshir","M",53487
292336,"Garnick","Arnd","F",48270
292342,"Gips","Berto","M",66515
292345,"Feldmann","Anneli","M",40000
292364,"Itzigehl","Gad","M",40000
292369,"Shumilov","Neelam","F",65145
292382,"Zallocco","Remmert","M",40000
292393,"Wroclawski","Shaleah","M",47116
292395,"Heyers","Mabry","M",40000
292408,"Kakkar","Hugo","M",67717
292415,"Reinhart","Irena","F",40000
292416,"Garigliano","Arne","M",50574
292423,"Cappelletti","Fuqing","F",63302
292426,"Yetim","Berto","F",93942
292436,"Gammage","Ult","M",80036
292442,"Renear","Yuguang","M",66260
292444,"Gerlach","Leaf","M",98749
292455,"Conti","Sachar","F",40000
292493,"Sridhar","Sham","M",40000
292495,"Ramsak","Rosalyn","F",50829
292498,"Stafford","Mona","F",51649
292500,"Rodham","Constantino","F",74561
292504,"Bednarek","Georgi","F",40000
292520,"Coney","Naraig","F",62641
292523,"Krone","Mechthild","M",40000
292526,"Junet","Marek","M",49138
292532,"Honglei","Mokhtar","F",67399
292534,"Gente","Leaf","M",43416
292535,"Zaumen","Kazuhira","M",48693
292538,"Antonakopoulos","Maik","F",40000
292562,"Lundstrom","Seongbin","F",40000
292564,"Vidal","Bezalel","M",43453
292589,"Varley","Sanjoy","M",56357
292590,"Borstler","Arra","F",53829
292592,"Valette","Arco","F",40000
292599,"Eterovic","TRUE","M",40000
292611,"Tsunoo","Aemilian","M",48189
292613,"Porenta","Kenton","F",40000
292615,"Zlotek","Lobel","M",73624
292626,"Bale","Sandeepan","F",58366
292645,"Erez","Barton","M",40000
292659,"Poulakidas","Shai","M",78180
292660,"Khalil","Poornachandra","M",61585
292663,"Hellwagner","Sanjay","F",40000
292666,"Muntz","Chikako","F",42224
292688,"Barreiro","Dipayan","F",61977
292703,"Chvatal","Garnet","F",54171
292710,"Guenter","Ranan","F",96235
292712,"Leuchs","Gro","M",55328
292713,"Hanratty","Maja","F",48429
292715,"Vasanthakumar","Doowon","M",52988
292738,"Munawer","Vitaly","F",40000
292750,"Aloisi","Bartek","M",59114
292754,"Shrader","Fun","M",40000
292756,"Pews","Piyush","M",71397
292758,"Cmelik","Kamran","M",40000
292769,"Swab","Mahendra","F",59701
292786,"Avouris","Gunilla","M",40000
292794,"Pashtan","Uwe","F",76143
292797,"Aingworth","Shuji","M",40000
292798,"Speckmann","Fumitake","M",61603
292830,"Birjandi","Basant","M",40000
292831,"Ananiadou","Subhankar","M",40000
292851,"Gurbaxani","Qunsheng","M",40000
292855,"Thiria","Rosalyn","M",40000
292860,"Mandelberg","Marie","M",60472
292874,"Kermarrec","Stevo","F",40000
292876,"Anguita","Muneo","M",40000
292877,"Skogmar","Zita","M",40000
292878,"Rikino","Lech","F",46515
292882,"Crelier","Maria","F",40000
292883,"Danley","Spyrose","M",50349
292897,"Mungall","Hatsukazu","M",67191
292908,"Farris","Lijia","F",55266
292921,"Huhdanpaa","Weiru","F",42050
292922,"Boissier","Lokesh","M",52062
292927,"Condotta","Hauke","F",88119
292938,"Gonthier","Gino","M",40000
292939,"Poehlman","Vugranam","F",40000
292941,"Braunschweig","Ger","M",57603
292945,"Stellhorn","Anwar","M",40000
292951,"Bondorf","Arne","F",44293
292954,"Peyn","Steen","M",43466
292961,"Lorho","Jianhua","M",56893
292963,"Gihr","Toshiki","M",54695
292994,"Setiz","Naftaly","F",82036
293005,"Pero","Georgy","M",40000
293019,"Denny","Prasadram","M",40000
293020,"Thiria","Honesty","F",44649
293028,"Levergood","Adamantios","M",56672
293035,"Luga","Kankanahalli","F",45422
293038,"Mikschl","Stevo","M",48481
293048,"Simmen","Berhard","M",40000
293051,"Eiter","Slavian","M",97994
293061,"Hiltgen","Tremaine","M",71698
293065,"Range","Barton","M",65263
293066,"Brandsma","Junichi","M",48915
293072,"Suomi","Geraldo","M",68732
293075,"Zielinski","Persi","M",41947
293080,"Slaats","Hideyuki","M",59821
293088,"Salvesen","Mads","F",42160
293089,"Suppi","Teruyuki","M",51343
293092,"Kroha","Baocai","F",43239
293097,"Bala","Ohad","M",70608
293106,"Cooman","Kwangjo","M",72233
293107,"Pokrovskii","Dulce","M",43444
293137,"Nivat","Gunilla","F",48271
293143,"Honiden","Susumu","F",104613
293145,"Janocha","Masami","M",40000
293165,"Wissmann","Adib","M",54166
293167,"Rahimi","Panayotis","F",43969
293186,"Vasanthakumar","Anestis","F",67750
293202,"Teitelbaum","Giao","M",45773
293214,"Undy","Domenico","F",77267
293225,"Ranst","Ibibia","F",85447
293232,"Waterhouse","Younwoo","F",40000
293256,"Schwartzburd","Maia","F",47396
293275,"Vesna","Krister","M",40000
293278,"Fandrianto","Dines","M",47403
293282,"Wilharm","Kinh","M",40000
293284,"Masaki","Naraig","M",57100
293287,"Isard","Neelam","M",75977
293293,"Ramamoorthy","Duro","M",40000
293302,"Senzako","Ayakannu","F",40000
293309,"Baak","Irene","M",55020
293334,"Schaaf","Sungwon","M",40488
293343,"Cooke","Zeljko","M",40000
293347,"Sidje","Mary","M",40000
293368,"Henders","Ortrun","M",81841
293370,"Kropf","Fumitaka","F",57530
293394,"Montemayor","Bikash","M",65142
293405,"Kusalik","Xuejia","M",45666
293412,"Neiman","Aluzio","M",66017
293417,"Braccini","Deborah","M",42588
293442,"Flexer","Masato","M",40000
293444,"Thorensen","Nahum","M",41661
293460,"Conry","Kazuhito","F",91488
293469,"Leslie","Mokhtar","F",52460
293476,"Szilard","Khalid","F",53591
293484,"Isard","Susanta","M",67021
293499,"Lindqvist","Lucien","M",69445
293507,"Highland","Fan","F",40000
293512,"Swan","Alejandro","M",40000
293529,"Badr","Dzung","F",59328
293548,"Ramsey","Hironobu","F",40475
293570,"Furedi","Matt","M",40000
293579,"Cools","Armond","M",60775
293580,"Christ","Masadi","M",45762
293581,"Barinka","Ramachenga","M",42734
293585,"Penn","Manton","M",53568
293591,"Ozeri","Alper","F",99180
293592,"Braccini","Hinrich","F",70469
293597,"Sewelson","Pranas","F",60112
293617,"Smeets","Shiv","M",73372
293625,"Feldmann","Achilleas","M",63047
293631,"Salverda","Zejun","F",40000
293642,"Kruskal","Joydip","M",72145
293645,"Emiris","Elgin","M",48412
293652,"Schaar","Kersti","M",55113
293657,"Czaja","Taisook","F",40000
293660,"Skafidas","Lijie","M",46466
293686,"Adachi","Jiong","M",63121
293692,"Cardazo","Sudhanshu","F",48143
293708,"Kushnir","Becky","M",53090
293717,"Tibblin","Abdulah","M",40000
293723,"Trogemann","Yannik","M",40000
293724,"Pezzoli","Jinxi","M",57993
293731,"Nivat","Jianhao","F",41059
293736,"Rijckaert","Janalee","F",40000
293737,"Fraisse","Gopalakrishnan","M",40000
293744,"Carrere","Kolar","M",40000
293750,"Kieras","Takahiro","F",40000
293752,"Bail","Jungsoon","F",60081
293768,"Hoppenstand","Aruna","M",48709
293772,"Hatcliff","Honglan","M",41504
293779,"Kakkar","Boaz","M",49810
293781,"Sigstam","Isaac","F",64710
293796,"Hardjono","Irena","M",58440
293803,"Halevi","Laurentiu","M",44655
293808,"Pettis","Gil","M",57829
293830,"Pelc","Pranjal","F",40000
293833,"Iacovou","Makato","M",40000
